gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
PERP,7.644453057730882e-114,0.18653399452735997,0.21,0.031,1.4380745092203336e-109
SMIM8,8.62969326306745e-114,0.08798922095992795,0.356,0.107,1.6234178966482488e-109
TSC2,9.576336962253873e-114,0.09792319493695889,0.331,0.094,1.8015005093391987e-109
BEX3,1.0771325852276817e-113,0.26944858818931516,0.996,0.898,2.0263018193303148e-109
ZNF579,1.1985928256615511e-113,0.1285502431441848,0.149,0.002,2.2547928236345097e-109
MRPS34,1.4428288349570008e-113,0.10009034241376336,0.65,0.276,2.71424960432111e-109
GPI,1.5272805054252776e-113,0.0976976299945505,0.362,0.112,2.873120086806032e-109
ADIPOR1,1.7969245998881063e-113,0.08979041278581928,0.441,0.155,3.3803745573095054e-109
TRIM56,2.1586774962644333e-113,0.10694932216904235,0.262,0.057,4.060904105972652e-109
CTBP1,2.2171974210401173e-113,0.09754635648419258,0.31,0.083,4.170991788460669e-109
C16orf87,2.657775197364369e-113,0.07455517687550689,0.393,0.127,4.999806701281851e-109
TBL1X,2.6708247672869975e-113,0.12771310171554826,0.255,0.054,5.0243555522203e-109
ARL16,3.7859933409912316e-113,0.09054389199398027,0.618,0.258,7.122210673072705e-109
CROCC,3.838771139395488e-113,0.1302609106214849,0.18,0.016,7.221496267430792e-109
MYO19,4.848450882245892e-113,0.12782084086081355,0.145,0,9.120905799680973e-109
TRO,6.751723771215359e-113,0.11402098839050925,0.262,0.058,1.2701342758410333e-108
ARRDC3,7.235854728271027e-113,0.08422315296890126,0.493,0.19,1.3612089914823456e-108
UBAC1,7.862520198972423e-113,0.10488186688244316,0.232,0.042,1.4790972998306921e-108
DLL3,8.462527220184468e-113,0.12125771413732993,0.191,0.021,1.5919706206611022e-108
MRPL57,8.723933112116418e-113,0.13968894559864697,0.72,0.337,1.6411462970513407e-108
ANKRD45,9.271955095122511e-113,0.23947134226610525,0.161,0.008,1.744240192494447e-108
PRDM6,9.369532662173817e-113,0.19805222110328452,0.149,0.002,1.7625964844081384e-108
P4HTM,1.009969674785935e-112,0.14694124774975278,0.158,0.006,1.899954952207301e-108
MEIS2,1.251502609584888e-112,-0.5563616782833334,0.586,0.653,2.3543267091510913e-108
PPIL3,1.8742063819282753e-112,0.08057655765677357,0.486,0.181,3.5257570456834714e-108
FBH1,1.9005379158014044e-112,0.11892472404397274,0.217,0.035,3.575291927205602e-108
TCP1,2.0316932486775718e-112,-0.549409792302934,0.716,0.641,3.822021339412248e-108
UBL3,2.3042945318786395e-112,0.09425992338447939,0.293,0.075,4.334838873370097e-108
TGFB2,2.768665005788765e-112,0.18382709493242777,0.204,0.029,5.208412608889825e-108
CREG1,4.20817789283064e-112,0.11391906598191158,0.21,0.031,7.916424251993e-108
RPLP0,5.174345460178501e-112,0.17756862637601678,0.999,0.984,9.733978679687796e-108
HOXB9,6.614498450799039e-112,0.19168498749506865,0.228,0.042,1.2443194485643154e-107
CBX2,7.428014485459045e-112,0.12153265601680636,0.229,0.041,1.3973580850045555e-107
PRRT2,7.472268676754394e-112,0.10987882836000393,0.244,0.048,1.4056831834710365e-107
ITGA5,9.368005930457432e-112,0.18475417121591795,0.223,0.039,1.7623092756376522e-107
PARVB,9.484830319430522e-112,0.12356497089414957,0.205,0.029,1.7842862796912698e-107
RMI2,1.0858258439253855e-111,0.13966320056532894,0.185,0.019,2.042655577592435e-107
OPN3,1.759878281102816e-111,0.11661384738814831,0.191,0.022,3.310683022410618e-107
MRPL55,1.8234002551006488e-111,0.11210755859447596,0.701,0.312,3.4301805598953404e-107
R3HCC1,1.8973432373689814e-111,0.07468401611228981,0.418,0.143,3.5692820981385277e-107
NBPF12,1.9492558560125978e-111,0.13941567697076063,0.143,0,3.666940116330899e-107
LINC02001,3.0039948604237942e-111,0.09005566340201329,0.328,0.094,5.651115131429242e-107
AGBL5,3.534851138824343e-111,0.10445913224175692,0.239,0.046,6.649761962356355e-107
ZFHX4-AS1,4.075757743999057e-111,0.1876738888845626,0.142,0,7.667315468011026e-107
LTBP3,4.5890476581423956e-111,0.10466985279621577,0.26,0.058,8.632916454497475e-107
SLC9A3R1,5.3639713367167265e-111,0.17341761342132792,0.287,0.075,1.0090702878631506e-106
AGRN,5.6097539953445555e-111,0.17297048907109794,0.313,0.089,1.0553069216042178e-106
IDS,5.792472071163665e-111,0.0842623214881005,0.294,0.076,1.0896798460273086e-106
MRPS16,6.076171441308275e-111,0.09320702571750639,0.572,0.233,1.1430493715389128e-106
ISCA2,1.065799343786787e-110,0.07046606454747034,0.481,0.178,2.0049817255317038e-106
C6orf62,1.2141308118458528e-110,0.07235680089080104,0.434,0.153,2.2840228832444184e-106
IL13RA1,1.537053712771182e-110,0.1302496743948402,0.298,0.08,2.891505444465147e-106
MTRF1L,1.97472617651671e-110,0.11573905891625262,0.234,0.045,3.714854883263235e-106
MTCH2,2.0593951319395238e-110,0.07337023606875265,0.533,0.21,3.874134122204632e-106
ZNF521,2.4193756504202936e-110,0.0842435055988009,0.331,0.096,4.551329473570656e-106
ID3,2.7819063691820554e-110,-0.6346757343705329,0.927,0.867,5.233322261705282e-106
KIF3B,2.982962982933319e-110,0.10707552121631422,0.227,0.041,5.611549963494161e-106
SAMD14,3.5511833993785256e-110,0.12055656448697157,0.177,0.016,6.680486210910882e-106
LAMTOR3,5.487980019781413e-110,0.07053358603986348,0.429,0.15,1.0323988013212795e-105
TP53I11,6.156584081649049e-110,0.27436288537602105,0.253,0.059,1.1581765974398191e-105
HMGB3,6.800871449079707e-110,0.18672247031178668,0.641,0.3,1.2793799370008745e-105
CSAD,7.967800291015522e-110,0.0742069550738031,0.37,0.118,1.49890259074584e-105
RBM23,1.3638989689924196e-109,0.05020682355180145,0.477,0.177,2.5657667404685395e-105
COA3,1.651783726604005e-109,0.10366955617967577,0.693,0.307,3.107335546487454e-105
AKAP12,1.8662943431460366e-109,-0.8523342312842133,0.442,0.519,3.510872918326324e-105
FKBP9,2.1958388522118276e-109,0.07174735046488395,0.307,0.083,4.13081204878089e-105
GPC1,2.468562152221057e-109,0.12270326355174019,0.187,0.021,4.6438591207582525e-105
ZNF785,3.1883619406154747e-109,0.10106483131986484,0.215,0.035,5.997946482685831e-105
COX20,4.2551035787830104e-109,0.08998656890615397,0.519,0.205,8.0047008524066e-105
NELFE,4.95444187348108e-109,0.07278407745728543,0.575,0.233,9.320296052392607e-105
PRPF38B,6.239313907393822e-109,-0.6017070114798557,0.595,0.576,1.1737397322589258e-104
ASNA1,6.644374670287282e-109,0.08635351152848769,0.527,0.208,1.2499397629744436e-104
MKKS,7.423945930501644e-109,0.060793953552902846,0.546,0.218,1.3965927084459693e-104
YPEL1,7.5713888359857e-109,0.11256383044277539,0.197,0.026,1.42432966782563e-104
TMEM179B,8.35527373682723e-109,0.08552931261414204,0.391,0.132,1.5717940953719386e-104
CARM1,9.01643261311499e-109,0.11179926980991127,0.219,0.038,1.696171303179192e-104
ANKRD13D,1.0373912938327797e-108,0.09006798480151709,0.256,0.057,1.951540501958225e-104
SKIDA1,1.0400738327136757e-108,0.1189026867099324,0.203,0.03,1.956586894100967e-104
GOLGA8B,1.9997562002906113e-108,0.1290000052505978,0.209,0.033,3.7619413639866983e-104
CCDC106,2.075522766302879e-108,0.09334865791001179,0.265,0.062,3.904473427968976e-104
ITGB1BP1,2.527627668031586e-108,0.08686449200848123,0.637,0.277,4.7549731691010194e-104
ARF4,2.7619302893459105e-108,-0.5587066120340817,0.717,0.649,5.195743260317527e-104
SELENOW,2.9339483807758754e-108,0.24531443615092585,0.885,0.524,5.519343693915577e-104
CAPRIN1,2.988236089953176e-108,0.08701615431279208,0.592,0.245,5.621469732419915e-104
FMNL3,3.344216377664632e-108,0.1537848525106557,0.212,0.035,6.291139849662706e-104
FLNA,3.590985127890525e-108,0.14192061792025978,0.579,0.25,6.755361222587657e-104
SUMF2,3.860125633080274e-108,0.06540916488376664,0.444,0.161,7.261668340950611e-104
ZNF608,4.02957097296905e-108,0.07888024354948042,0.354,0.111,7.580428914349377e-104
ZNF224,4.451787659427993e-108,0.08919667992846952,0.221,0.039,8.37470294491594e-104
SIMC1,5.73033644994174e-108,0.12279733521942053,0.177,0.017,1.0779908929630402e-103
MAP4K2,5.8632740250290954e-108,0.12096835372979216,0.203,0.03,1.1029991095884734e-103
LINC01006,6.371128160936397e-108,0.12646666217995645,0.139,0,1.198536629635355e-103
RFXANK,7.462965110277764e-108,0.09334840194738592,0.545,0.221,1.403932996545453e-103
SNAP47,8.013116398973236e-108,0.07021688110771218,0.341,0.103,1.5074274569748453e-103
TOR2A,8.88959849546322e-108,0.1012166076340173,0.277,0.069,1.672311268966541e-103
LRRC4C,9.794498088891695e-108,0.17306657804046416,0.281,0.074,1.8425409804823057e-103
ZNF397,1.4043807911056657e-107,0.09079064511200685,0.393,0.133,2.641921144227978e-103
EIF3B,1.4080324181530117e-107,0.09459573811630698,0.269,0.065,2.648790585029446e-103
POLR3H,1.4349426485958302e-107,0.08966953366028396,0.265,0.062,2.699414110538476e-103
EIF2S2,1.6952513473378575e-107,0.16251977900942238,0.748,0.366,3.1891068346119774e-103
LIX1,1.870369115414439e-107,0.27927561946059154,0.15,0.006,3.5185383799176424e-103
IGFBP3,2.1630139389185556e-107,0.5064618756021773,0.193,0.027,4.069061821893587e-103
FAM45A,2.2909023499703956e-107,0.07109661624135377,0.453,0.166,4.3096455007643084e-103
PHLDA3,2.4954732657794212e-107,0.13852498110028175,0.158,0.009,4.694484307584247e-103
FAM207A,2.7221144606894236e-107,0.06476678418676524,0.353,0.11,5.120841723448944e-103
UBL4A,2.79327128805728e-107,0.09449571042946395,0.257,0.059,5.254701947093355e-103
LRRC61,3.9820972659827805e-107,0.09299548953754647,0.263,0.062,7.491121376766807e-103
EXOSC4,4.2639962207178406e-107,0.08149161493301815,0.373,0.123,8.021429690414402e-103
SH3BP5,5.404627145832123e-107,0.2531528765041931,0.303,0.089,1.016718458673939e-102
CLIP3,8.128814305211474e-107,0.10242057596742557,0.269,0.065,1.5291925470963826e-102
SPATA33,8.980551119351598e-107,0.0895154330510341,0.291,0.077,1.6894212765724228e-102
FGFR1,1.187399651165929e-106,0.12084015501858025,0.562,0.239,2.2337362237733457e-102
POLR3GL,1.690204047353183e-106,0.06834908975272064,0.455,0.167,3.1796118538808077e-102
STARD3NL,1.746605258044319e-106,0.07129183113730037,0.485,0.186,3.285713811432973e-102
RBFOX2,1.882220964781627e-106,0.08945176509811803,0.653,0.289,3.540834078947197e-102
SLC35A4,2.8857653556201087e-106,0.04894101112201543,0.37,0.12,5.428701786992549e-102
CAST,3.1589742909533847e-106,0.12199168548532036,0.489,0.194,5.942662436141507e-102
RPL13A,4.2120338576815422e-106,0.14245110632864844,1,0.999,7.923678093070517e-102
STRBP,4.747773549410814e-106,0.10324668847088539,0.224,0.042,8.931511601151622e-102
PIAS1,5.19491852970781e-106,0.07126950644096375,0.392,0.133,9.772680738086332e-102
MUC20-OT1,5.805560104772815e-106,0.05500009827093205,0.37,0.12,1.092141966909862e-101
ACOT2,6.219957878082199e-106,0.1245179254184465,0.163,0.012,1.1700984760248233e-101
PHC1,8.540120024810102e-106,0.11437892749551035,0.193,0.026,1.6065673790672764e-101
MAP2K1,8.89138924491517e-106,0.12694894710214893,0.203,0.032,1.672648144753442e-101
LSM1,1.0282194998594125e-105,0.08635170126947811,0.646,0.278,1.934286523135527e-101
ANKRD54,1.1028058847076198e-105,0.10170370679029374,0.22,0.04,2.0745984303119744e-101
UNC5B,1.1287080896140008e-105,0.17976568554902844,0.454,0.179,2.1233256581818582e-101
SNN,1.147790619872352e-105,0.09553926730279509,0.212,0.036,2.1592237141038684e-101
MBTPS1,1.1494477722539326e-105,0.06499744146383757,0.453,0.168,2.162341149164098e-101
DHCR24,1.3588360673399741e-105,0.12006589791447407,0.194,0.027,2.5562424098799593e-101
NTMT1,1.3821882844084878e-105,0.0707339690551636,0.435,0.157,2.6001726006292473e-101
MRPS7,1.5172411859928045e-105,0.0729849180781722,0.585,0.243,2.854234119089664e-101
DVL3,1.746276717935377e-105,0.10404093103151868,0.245,0.053,3.285095761780031e-101
MGRN1,2.036829616020894e-105,0.1004216912581887,0.235,0.048,3.831683873658505e-101
VAMP5,2.1050291981220804e-105,0.046965050020031374,0.491,0.202,3.959980927507258e-101
NAT14,2.321859580054282e-105,0.10870853438949238,0.191,0.025,4.367882241998115e-101
BCL2L1,2.413097028460782e-105,0.07988985182332126,0.305,0.086,4.5395181299404236e-101
RCC2,2.4171154420140954e-105,0.09309652215241734,0.281,0.073,4.547077569516916e-101
ELMOD3,3.3381313166015666e-105,0.08215032869889421,0.257,0.059,6.279692632790867e-101
TP53BP1,3.910500910990762e-105,0.06457550532785378,0.362,0.117,7.356434313755822e-101
METTL22,4.542781073545822e-105,0.10527901249483276,0.187,0.024,8.5458797555544e-101
DLG5,4.872713028533147e-105,0.10481158655790859,0.26,0.062,9.166547749276557e-101
RNF170,4.899312644337495e-105,0.08384813074480371,0.285,0.075,9.216586946527696e-101
HERC2,4.938884809128109e-105,0.058065782794591514,0.411,0.144,9.291030102931798e-101
HINT1,5.507867443191656e-105,0.1930263904806897,0.994,0.851,1.0361400234132143e-100
POLR2J,6.634226756650346e-105,0.12586395183025822,0.751,0.356,1.248030737461063e-100
MRC2,7.480349174162136e-105,0.10748013615460186,0.307,0.088,1.4072032866433811e-100
SEMA3B,7.509304105320232e-105,0.28164897304878084,0.135,0,1.412650288292842e-100
KIAA0232,9.476490382200572e-105,0.07608268648171346,0.294,0.08,1.7827173706995715e-100
DPH3,9.87199180908435e-105,0.06165896443372204,0.48,0.184,1.857119099124948e-100
MRPL23,1.122938145126813e-104,0.07736849062699669,0.569,0.238,2.1124712386125605e-100
PEX2,1.1402021306460467e-104,0.0794208129013978,0.513,0.205,2.144948248171343e-100
POMGNT2,1.1825918380698783e-104,0.10379564182600502,0.187,0.024,2.224691765777055e-100
PTPN13,1.1838994223622328e-104,0.1149040463058894,0.264,0.065,2.2271515933478324e-100
R3HDM4,1.2949216829941006e-104,0.10730761641780903,0.202,0.032,2.436006670048502e-100
KLHL5,1.483738525613478e-104,0.10761774662408925,0.204,0.033,2.7912089143840747e-100
LRRN3,1.5941172891571746e-104,0.19662263403656116,0.151,0.008,2.998853444362477e-100
WDR18,2.041386642239227e-104,0.07944779047090694,0.361,0.117,3.840256551380434e-100
FXYD1,2.2507167734480217e-104,0.10073512977613042,0.259,0.061,4.2340483942104184e-100
KIAA1143,2.6342892750621473e-104,0.07276685948370465,0.341,0.105,4.955624984246912e-100
EXOC7,2.645912534928983e-104,0.05435249943478648,0.484,0.186,4.977490660708402e-100
FYN,3.1650792417764135e-104,0.13064259599756106,0.322,0.098,5.954147069629789e-100
PRR7,3.1773197253357677e-104,0.11970923124680319,0.146,0.005,5.977173867301646e-100
TRPT1,4.1135541701482183e-104,0.07883490401638699,0.28,0.073,7.738418104882829e-100
NUDT8,4.117168739924554e-104,0.12294605414130895,0.134,0,7.745217833546071e-100
COL11A1,4.3532244796790016e-104,0.21715351025803312,0.175,0.019,8.189285891172137e-100
BNIP3L,5.001887056710307e-104,-0.610665436311507,0.691,0.62,9.40954993108343e-100
MSX1,5.72014526186918e-104,0.252769323135104,0.161,0.013,1.07607372666283e-99
PCBD1,5.774690071585853e-104,0.12361635475651134,0.468,0.185,1.0863346962667306e-99
TRIM8,7.244250605706125e-104,0.1352518225475343,0.186,0.025,1.3627884239454362e-99
EHMT1,9.13982887723173e-104,0.05992197592209081,0.363,0.119,1.719384608384833e-99
NQO1,9.318753522237553e-104,0.12231160293490803,0.217,0.04,1.7530439126033286e-99
GSK3A,1.128286715036876e-103,0.11073634026841732,0.18,0.021,2.122532968327371e-99
PFN2,1.176629092995164e-103,0.23580167671773644,0.911,0.555,2.2134746497425023e-99
FABP7,1.1841649586384463e-103,0.3339551977106634,0.136,0.001,2.2276511201906454e-99
SCAF1,1.5058694236592166e-103,0.11557567761323714,0.164,0.014,2.832841559787718e-99
STRN4,1.520815923601491e-103,0.09724685434376926,0.216,0.039,2.8609589154791246e-99
MGST2,1.7060412878903188e-103,0.11619473360061144,0.348,0.114,3.2094048707792677e-99
NSD1,1.9441590440834504e-103,0.041888647213325414,0.611,0.26,3.657351993729787e-99
TM7SF3,2.1859232823806746e-103,0.10530906382553878,0.184,0.023,4.112158878814525e-99
PRSS12,2.215795468149866e-103,0.18073178760769051,0.143,0.004,4.168354434683528e-99
TMEM145,2.2525730953186786e-103,0.12865516299541727,0.133,0,4.2375405069134985e-99
SARS,2.3003686321188614e-103,0.07745999609172294,0.516,0.208,4.327453470742002e-99
SPARC,2.5459683950645194e-103,-0.7130131584933626,0.834,0.744,4.789475744795374e-99
TMEM14B,2.7264534472849165e-103,0.09899324900206008,0.716,0.333,5.129004225032385e-99
SPSB4,2.792215666182903e-103,0.11621611315372475,0.153,0.008,5.252716111223277e-99
IMPDH1,3.664538860607003e-103,0.15643769373986066,0.199,0.032,6.893730504573894e-99
PPM1G,3.7362725320996046e-103,0.07466725190433621,0.613,0.263,7.028675887385776e-99
DAZAP2,3.86404759467334e-103,0.09054798720847845,0.518,0.211,7.269046335099487e-99
ST20,4.608518437355436e-103,0.08451273201318801,0.275,0.071,8.669544884353048e-99
C11orf1,4.871091715005821e-103,0.07540088939623649,0.315,0.092,9.16349773426895e-99
PPP6R1,4.970783169488944e-103,0.11406928586138464,0.145,0.005,9.351037298442602e-99
KAZALD1,5.288900508852391e-103,0.13415307187359787,0.195,0.029,9.949479637253118e-99
ST3GAL4,5.545644210516775e-103,0.10218008282806687,0.249,0.057,1.0432465888824157e-98
ATP2B1,5.598690327375474e-103,-0.6202222472374683,0.55,0.579,1.0532256243858742e-98
SPHK1,5.600498218515151e-103,0.1287926620030106,0.146,0.006,1.0535657248670703e-98
HERPUD2,9.093235183912572e-103,0.09390003120054138,0.242,0.053,1.710619402797633e-98
AUTS2,9.59973853568848e-103,0.11413445145606477,0.345,0.113,1.805902813333717e-98
MT-ND2,1.0848018346231587e-102,0.21671800265975794,0.993,0.96,2.0407292112930862e-98
XKR8,1.1497475817975664e-102,0.1094436320185242,0.161,0.013,2.162905150877582e-98
COQ8B,1.267117984545063e-102,0.10045521410184986,0.214,0.039,2.3837023525261723e-98
C15orf40,1.4537630193062196e-102,0.06923251233024663,0.344,0.109,2.7348189919188603e-98
CDV3,1.4588778211308908e-102,0.09378779072122295,0.265,0.067,2.7444409571114316e-98
FUBP3,2.126611775278666e-102,0.06777821377693335,0.276,0.071,4.0005820716542266e-98
RNF166,2.2533104527025905e-102,0.10582804507068888,0.162,0.014,4.238927623624113e-98
EHMT2,2.323415870365849e-102,0.054199053506571004,0.424,0.153,4.370809935332235e-98
GFOD1,3.705982836791894e-102,0.14586417210894942,0.145,0.006,6.971694912572912e-98
TPM1,3.778632201236247e-102,-0.5284417838012376,0.807,0.76,7.108362896965628e-98
POLR2D,4.1003091804974435e-102,0.0779859806149755,0.298,0.084,7.713501630351791e-98
DMAC1,4.127435895300807e-102,0.1196093174199988,0.751,0.36,7.764532406239879e-98
REPS1,4.140080289340289e-102,0.09762930055795992,0.202,0.033,7.788319040306952e-98
CHMP2A,4.385996678986519e-102,0.08528996570621794,0.68,0.306,8.25093695250944e-98
ANAPC13,4.441367888462328e-102,0.09129635621507814,0.719,0.327,8.355101271775332e-98
BCL2L12,4.690831300860063e-102,0.09043833224375619,0.389,0.137,8.82439184317795e-98
LRRC57,5.373587325731034e-102,0.09383504330174194,0.234,0.05,1.0108792477165221e-97
CHAMP1,7.924523202128402e-102,0.10239970140235972,0.228,0.047,1.490761304784395e-97
SYNC,8.360540798909579e-102,0.03978627607175028,0.357,0.116,1.5727849350908698e-97
PTPN9,9.436113855477735e-102,0.08531959134701347,0.239,0.053,1.7751217384924713e-97
NUBP2,9.474341736480794e-102,0.05738077312065426,0.553,0.226,1.7823131674667668e-97
SNRPC,9.70484857683389e-102,0.16016216262347494,0.843,0.434,1.8256761142739912e-97
MGAT4C,1.0062417800944718e-101,0.14964219733855488,0.166,0.016,1.8929420367137203e-97
CPB1,1.4135046327946658e-101,0.5615669194384932,0.157,0.013,2.6590849152133255e-97
DDR2,1.4606279157016626e-101,0.07161892561307853,0.391,0.138,2.7477332350179676e-97
PRRT3,1.6009106196982168e-101,0.11594943171858108,0.148,0.007,3.011633057776285e-97
ZSWIM7,1.7222152980824837e-101,0.05932806595909085,0.483,0.187,3.239831418752768e-97
C8orf58,1.989780972890296e-101,0.1165716085055179,0.213,0.04,3.7431759662012246e-97
AGPAT2,2.4956353897289515e-101,0.08748810400969659,0.35,0.114,4.694789295158103e-97
SMARCD1,2.907267686726835e-101,0.04134997418412084,0.418,0.151,5.469151972270522e-97
ASAP1,2.9530646394252283e-101,0.05741468599491184,0.339,0.107,5.55530519968674e-97
NEO1,3.201170300687078e-101,0.09704352840156141,0.264,0.067,6.022041569652531e-97
RHNO1,3.600185964510067e-101,0.1017671885882494,0.344,0.113,6.772669836436338e-97
DNAJC4,5.0553077698881445e-101,0.0452017335246685,0.484,0.188,9.510044976713578e-97
NFE2L1,5.6388957114012644e-101,0.10821834816745862,0.324,0.101,1.060789061228806e-96
PDGFRA,5.854840028220705e-101,0.22239359861125374,0.617,0.307,1.101412506108879e-96
E2F6,5.885773416762452e-101,0.06963109978002888,0.269,0.069,1.1072316951613525e-96
RAB11B-AS1,9.340041663916886e-101,0.11414165487138397,0.169,0.018,1.7570486378160446e-96
DHRS3,1.0783527891035803e-100,-0.4642966075608347,0.073,0.202,2.0285972668616553e-96
UBL7,1.2174477791119342e-100,0.11761689032384731,0.416,0.155,2.2902627620653705e-96
GTF2E2,1.3056163352858629e-100,0.07072865168289014,0.329,0.102,2.456125449939765e-96
ACAA1,1.3552430045986886e-100,0.10295173275743408,0.307,0.092,2.549483140251053e-96
NSD3,1.4088971308640312e-100,0.08538720982117232,0.657,0.297,2.6504172825814155e-96
PAXIP1-AS1,1.5658421244207742e-100,0.09771883565311804,0.254,0.062,2.9456622044603602e-96
CHKB,1.5816130963029979e-100,0.11024526686882438,0.17,0.018,2.9753305567651996e-96
MTMR9,1.7250874116204517e-100,0.07844671968910039,0.271,0.07,3.2452344387403936e-96
TOP2B,2.6003791506415387e-100,0.06831081463257271,0.477,0.187,4.891833258186862e-96
PKIG,2.787202990732598e-100,0.10076385349519407,0.511,0.209,5.243286266166164e-96
RAB22A,3.183463448470307e-100,0.07535718404009623,0.251,0.06,5.9887314392623415e-96
UQCRHL,3.202607561538763e-100,0.11477790737143345,0.129,0,6.0247453447667215e-96
ATP2B4,3.2633500736111756e-100,0.10050441613003983,0.247,0.059,6.139014158477343e-96
LAYN,3.8257917852068607e-100,0.11576672319795624,0.187,0.027,7.197079506331146e-96
MTFR1L,4.5390664169953097e-100,0.05433382887759053,0.408,0.146,8.538891743651576e-96
SNX9,5.325533853039664e-100,0.10681149204380173,0.222,0.045,1.0018394284338216e-95
BOLA3,5.449534216474711e-100,0.06654311728051587,0.406,0.146,1.0251663768032226e-95
SLC35F6,6.251519313548482e-100,0.10054443814029294,0.194,0.03,1.1760358132647404e-95
FAHD2B,8.512272484693373e-100,0.09740321973344071,0.21,0.039,1.6013286998205174e-95
COL5A1,8.608207247150656e-100,0.05897796429273244,0.38,0.132,1.6193759473339815e-95
SNAPC5,8.85709169802392e-100,0.06511409138200114,0.344,0.111,1.6661960902322598e-95
CSNK2A2,9.26511243119481e-100,0.0990446249568132,0.205,0.037,1.7429529505563677e-95
INPPL1,1.0244158452037927e-99,0.1095590563167585,0.233,0.051,1.927131087997375e-95
MIR99AHG,1.2043242148807525e-99,0.10126833950309094,0.252,0.061,2.2655747130336716e-95
SYCE1L,1.3497937611795342e-99,0.11617556057600457,0.179,0.023,2.5392320235309396e-95
IGFBP7,1.4786769992184514e-99,0.7008399813937665,0.353,0.138,2.7816871709297506e-95
NQO2,1.5993068414187198e-99,0.06695492665007668,0.358,0.119,3.008616030076896e-95
COL13A1,2.035175641367046e-99,0.13835401847228748,0.167,0.018,3.828572416539687e-95
SMCR5,2.1229690778403106e-99,0.06856175768785841,0.296,0.086,3.9937294292331926e-95
TMEM147,2.687385023530985e-99,0.10547783366343699,0.718,0.337,5.0555087062664895e-95
IFI44L,2.9473729328599516e-99,0.21037625040039795,0.204,0.037,5.544597961296141e-95
SSR4,3.122457412331532e-99,0.18084946258048018,0.9,0.514,5.873966884078078e-95
AMDHD2,3.357893614393423e-99,0.0985868617532726,0.202,0.035,6.316869467396907e-95
DEF8,3.3645328718631675e-99,0.07093134873118351,0.348,0.114,6.32935923854899e-95
S100A4,4.1187163356857785e-99,0.13107774229317648,0.315,0.1,7.748129170692087e-95
KHDC1,4.413168129496803e-99,0.10476765053699261,0.172,0.02,8.302051885209387e-95
DHFR,4.527222905278759e-99,0.1356767093281503,0.247,0.061,8.516611729410401e-95
PSMA6,4.762601309723425e-99,0.08886583881651353,0.231,0.05,8.959405583851707e-95
PCBP2,5.2241600406761366e-99,0.21052245618344378,0.946,0.604,9.827689868519948e-95
PSAP,8.60312682807354e-99,-0.6102277766246554,0.626,0.598,1.6184202188971944e-94
RBM27,1.0239582899808888e-98,-0.5107944179416499,0.122,0.257,1.926270335112048e-94
IRF2BP1,1.2500215119554975e-98,0.11526964342051435,0.141,0.006,2.351540468290682e-94
ELK3,1.2565875360412345e-98,0.11784420479790042,0.35,0.12,2.3638924728007703e-94
C1orf53,1.2576454804367085e-98,0.13330147858977287,0.147,0.009,2.365882677797536e-94
LINC01003,1.776838706981778e-98,0.11750705290327061,0.13,0.001,3.342588975574121e-94
SETD9,2.398351489757717e-98,0.09276023822665434,0.197,0.033,4.511778822532217e-94
SORD,2.711843573211972e-98,0.11117736974898727,0.19,0.03,5.101520129926362e-94
KCTD20,3.281330727036343e-98,0.054137456737400474,0.311,0.094,6.172839363700768e-94
SRSF6,3.8176536679860504e-98,0.07442810046957715,0.636,0.289,7.181770080215359e-94
SART1,6.112667010827612e-98,0.08817025697867609,0.255,0.064,1.1499149180768904e-93
BTG3,6.751631732305716e-98,-0.6362749854933851,0.282,0.396,1.2701169614813513e-93
PSMD10,7.939901612978786e-98,0.0873767475475899,0.353,0.119,1.4936542914335692e-93
ZNF544,9.417842284268063e-98,0.08175397596596107,0.229,0.05,1.7716844905165082e-93
MLST8,9.890278284594721e-98,0.05684594427895717,0.401,0.144,1.860559150897959e-93
LEMD2,1.0730602093765595e-97,0.10111208324711517,0.173,0.021,2.0186408658791836e-93
RRP1B,1.1719768677881627e-97,0.06934408829703223,0.31,0.094,2.204722883683092e-93
STARD10,1.3647955616203306e-97,0.09787304402545276,0.181,0.025,2.567453410520166e-93
TADA3,1.5935832537025143e-97,0.0588586953752544,0.513,0.21,2.9978488168651698e-93
CDK2AP1,1.7416040505125744e-97,0.10211172751586266,0.184,0.027,3.2763055398242547e-93
FBXL15,1.9261763617270904e-97,0.05405159403563492,0.331,0.105,3.6235229716810025e-93
IRF2BPL,1.9490261488903145e-97,0.024132170895007354,0.366,0.125,3.6665079912924595e-93
RP9,2.3174102738731672e-97,0.07384216281416398,0.304,0.091,4.359512207210202e-93
TGFBI,2.600419252722363e-97,-0.7619613725255778,0.25,0.384,4.891908698221309e-93
FBXO22,2.9325816402763273e-97,0.06359673189912962,0.333,0.107,5.5167725816878265e-93
MMAB,3.247576688843017e-97,0.08924503841605164,0.376,0.133,6.1093412670514836e-93
LDHB,3.526498246800685e-97,-0.30720559051466934,0.973,0.889,6.6340485018814485e-93
CCND3,4.6782733299063967e-97,0.07056854576528318,0.276,0.076,8.800767788219914e-93
CUTA,5.334211228468904e-97,0.19484600987742828,0.929,0.577,1.0034718162995701e-92
